"STATION","DATE","DEWP","FRSHTT","GUST","MAX","MIN","MXSPD","PRCP","SLP","SNDP","STP","TEMP","VISIB","WDSP"
"63695099999","2001-04-02","  59.8","000000","999.9","  75.7","  57.9","  5.1"," 0.31","9999.9","999.9","999.9","  63.7"," 18.6","  4.0"
"63695099999","2001-04-03","  60.6","000000","999.9","  78.1","  55.4","  5.1"," 0.00","9999.9","999.9","999.9","  69.0"," 17.2","  3.4"
"63695099999","2001-04-04","  60.8","000000","999.9","  76.8","  59.7","  5.1"," 0.00","9999.9","999.9","999.9","  66.4"," 14.5","  3.4"
"63695099999","2001-04-05","  62.1","010000","999.9","  74.8","  59.7","  5.1"," 0.02","9999.9","999.9","999.9","  67.0"," 10.4","  2.9"
"63695099999","2001-04-06","  62.4","100010","999.9","  76.6","  60.1","  4.1"," 0.03","9999.9","999.9","999.9","  66.1"," 12.0","  2.3"
"63695099999","2001-04-07","  63.1","000000","999.9","  76.5","  60.6","  5.1"," 0.00","9999.9","999.9","999.9","  67.1"," 11.4","  3.0"
"63695099999","2001-04-08","  63.6","000010","999.9","  74.3","  59.9","  6.0"," 0.08","9999.9","999.9","999.9","  67.3"," 15.0","  3.7"
"63695099999","2001-04-09","  62.2","000000","999.9","  75.6","  58.6","  4.1"," 0.04","9999.9","999.9","999.9","  68.5"," 18.8","  2.8"
"63695099999","2001-04-10","  59.3","010000","999.9","  76.6","  55.8","  8.0"," 0.43","9999.9","999.9","999.9","  62.8"," 14.6","  2.1"
"63695099999","2001-04-11","  59.6","000000","999.9","  85.3","  55.4","  5.1"," 0.24","9999.9","999.9","999.9","  65.6"," 15.7","  2.5"
"63695099999","2001-04-12","  60.6","000000","999.9","  75.2","  57.2","  7.0"," 0.00","9999.9","999.9","999.9","  66.6"," 13.6","  3.3"
"63695099999","2001-04-13","  60.8","000000","999.9","  76.6","  57.2","  5.1"," 0.00","9999.9","999.9","999.9","  67.3"," 11.8","  2.9"
"63695099999","2001-04-14","  60.3","000000","999.9","  75.4","  56.5"," 14.0"," 0.00","9999.9","999.9","999.9","  67.6"," 14.1","  7.0"
"63695099999","2001-04-15","  62.7","110000","999.9","  73.6","  59.2","  6.0"," 1.73","9999.9","999.9","999.9","  65.0"," 15.3","  4.2"
