,#date,#adm2+id,#adm2+code,#indicator+n_pixels+num,#indicator+vim+num,#indicator+vim_avg+num,#indicator+viq+pct
10621,2002-07-01,1013459,UA6312,12.0,0.5632,0.6196,91.5808
10622,2002-07-11,1013459,UA6312,12.0,0.5689,0.6146,93.1254
10623,2002-07-21,1013459,UA6312,12.0,0.5756,0.6049,95.5201
10624,2002-08-01,1013459,UA6312,12.0,0.581,0.5927,98.189
10625,2002-08-11,1013459,UA6312,12.0,0.5837,0.5795,100.6682
10626,2002-08-21,1013459,UA6312,12.0,0.5824,0.5643,102.9514
10627,2002-09-01,1013459,UA6312,12.0,0.5766,0.5476,104.8585
10628,2002-09-11,1013459,UA6312,12.0,0.5654,0.529,106.2884
10629,2002-09-21,1013459,UA6312,12.0,0.5465,0.5065,107.1863
10630,2002-10-01,1013459,UA6312,12.0,0.5185,0.4799,107.2862
10631,2002-10-11,1013459,UA6312,12.0,0.4816,0.4496,106.4022
10632,2002-10-21,1013459,UA6312,12.0,0.4383,0.4151,104.9823
10633,2002-11-01,1013459,UA6312,12.0,0.3965,0.3796,103.9115
10634,2002-11-11,1013459,UA6312,12.0,0.3618,0.3454,104.1388
10635,2002-11-21,1013459,UA6312,12.0,0.3345,0.3103,106.6921
10636,2002-12-01,1013459,UA6312,12.0,0.3127,0.2739,111.9468
10637,2002-12-11,1013459,UA6312,12.0,0.2923,0.2381,118.7893
10638,2002-12-21,1013459,UA6312,12.0,0.267,0.2036,125.0228
10639,2003-01-01,1013459,UA6312,12.0,0.2224,0.168,124.9371
10640,2003-01-11,1013459,UA6312,12.0,0.1658,0.1395,113.8937
10641,2003-01-21,1013459,UA6312,12.0,0.1148,0.1228,95.3966
10642,2003-02-01,1013459,UA6312,12.0,0.0735,0.1176,73.6569
10643,2003-02-11,1013459,UA6312,12.0,0.0491,0.1255,56.492
10644,2003-02-21,1013459,UA6312,12.0,0.0417,0.1423,47.6806
10645,2003-03-01,1013459,UA6312,12.0,0.0499,0.1676,45.9089
10646,2003-03-11,1013459,UA6312,12.0,0.0768,0.203,50.111
10647,2003-03-21,1013459,UA6312,12.0,0.1246,0.2485,58.5022
10648,2003-04-01,1013459,UA6312,12.0,0.1881,0.3018,67.6712
10649,2003-04-11,1013459,UA6312,12.0,0.2564,0.3587,74.9752
10650,2003-04-21,1013459,UA6312,12.0,0.329,0.4188,80.8577
10651,2003-05-01,1013459,UA6312,12.0,0.4025,0.4778,85.7444
10652,2003-05-11,1013459,UA6312,12.0,0.4718,0.5303,89.9147
10653,2003-05-21,1013459,UA6312,12.0,0.5332,0.5733,93.5756
10654,2003-06-01,1013459,UA6312,12.0,0.5808,0.6022,96.7086
10655,2003-06-11,1013459,UA6312,12.0,0.6155,0.6179,99.641
10656,2003-06-21,1013459,UA6312,12.0,0.6421,0.6242,102.6565
10657,2003-07-01,1013459,UA6312,12.0,0.6611,0.6196,106.1976
10658,2003-07-11,1013459,UA6312,12.0,0.6722,0.6146,108.6689
10659,2003-07-21,1013459,UA6312,12.0,0.6753,0.6049,110.7446
10660,2003-08-01,1013459,UA6312,12.0,0.6703,0.5927,112.0855
10661,2003-08-11,1013459,UA6312,12.0,0.6588,0.5795,112.6006
10662,2003-08-21,1013459,UA6312,12.0,0.6405,0.5643,112.405
10663,2003-09-01,1013459,UA6312,12.0,0.6167,0.5476,111.5734
10664,2003-09-11,1013459,UA6312,12.0,0.5884,0.529,110.2669
10665,2003-09-21,1013459,UA6312,12.0,0.5541,0.5065,108.5474
10666,2003-10-01,1013459,UA6312,12.0,0.5151,0.4799,106.6461
10667,2003-10-11,1013459,UA6312,12.0,0.4739,0.4496,104.8642
10668,2003-10-21,1013459,UA6312,12.0,0.4297,0.4151,103.128
10669,2003-11-01,1013459,UA6312,12.0,0.3852,0.3796,101.2912
10670,2003-11-11,1013459,UA6312,12.0,0.343,0.3454,99.3868
10671,2003-11-21,1013459,UA6312,12.0,0.3006,0.3103,97.2981
10672,2003-12-01,1013459,UA6312,12.0,0.2585,0.2739,95.2312
10673,2003-12-11,1013459,UA6312,12.0,0.2181,0.2381,93.0324
10674,2003-12-21,1013459,UA6312,12.0,0.1829,0.2036,91.8521
10675,2004-01-01,1013459,UA6312,12.0,0.1565,0.168,94.7157
10676,2004-01-11,1013459,UA6312,12.0,0.1448,0.1395,102.8108
10677,2004-01-21,1013459,UA6312,12.0,0.1465,0.1228,113.7342
10678,2004-02-01,1013459,UA6312,12.0,0.1548,0.1176,122.1947
10679,2004-02-11,1013459,UA6312,12.0,0.1682,0.1255,124.3783
10680,2004-02-21,1013459,UA6312,12.0,0.1871,0.1423,123.2659
10681,2004-03-01,1013459,UA6312,12.0,0.2128,0.1676,120.7856
10682,2004-03-11,1013459,UA6312,12.0,0.2446,0.203,116.46
10683,2004-03-21,1013459,UA6312,12.0,0.284,0.2485,111.9005
10684,2004-04-01,1013459,UA6312,12.0,0.3305,0.3018,108.155
10685,2004-04-11,1013459,UA6312,12.0,0.3815,0.3587,105.5643
10686,2004-04-21,1013459,UA6312,12.0,0.4372,0.4188,103.932
10687,2004-05-01,1013459,UA6312,12.0,0.4938,0.4778,103.0348
10688,2004-05-11,1013459,UA6312,12.0,0.5451,0.5303,102.5465
10689,2004-05-21,1013459,UA6312,12.0,0.5877,0.5733,102.3088
10690,2004-06-01,1013459,UA6312,12.0,0.6181,0.6022,102.4352
10691,2004-06-11,1013459,UA6312,12.0,0.6362,0.6179,102.7479
10692,2004-06-21,1013459,UA6312,12.0,0.6457,0.6242,103.1855
10693,2004-07-01,1013459,UA6312,12.0,0.6482,0.6196,104.2636
10694,2004-07-11,1013459,UA6312,12.0,0.6455,0.6146,104.6514
10695,2004-07-21,1013459,UA6312,12.0,0.6384,0.6049,105.1129
10696,2004-08-01,1013459,UA6312,12.0,0.6282,0.5927,105.523
10697,2004-08-11,1013459,UA6312,12.0,0.616,0.5795,105.8142
10698,2004-08-21,1013459,UA6312,12.0,0.6008,0.5643,105.9317
10699,2004-09-01,1013459,UA6312,12.0,0.5826,0.5476,105.8598
10700,2004-09-11,1013459,UA6312,12.0,0.5619,0.529,105.6896
10701,2004-09-21,1013459,UA6312,12.0,0.5376,0.5065,105.5827
10702,2004-10-01,1013459,UA6312,12.0,0.5099,0.4799,105.6648
10703,2004-10-11,1013459,UA6312,12.0,0.4782,0.4496,105.7383
10704,2004-10-21,1013459,UA6312,12.0,0.4409,0.4151,105.5395
10705,2004-11-01,1013459,UA6312,12.0,0.4034,0.3796,105.5233
10706,2004-11-11,1013459,UA6312,12.0,0.3711,0.3454,106.4885
10707,2004-11-21,1013459,UA6312,12.0,0.3445,0.3103,109.4696
10708,2004-12-01,1013459,UA6312,12.0,0.3246,0.2739,115.628
10709,2004-12-11,1013459,UA6312,12.0,0.3107,0.2381,125.1692
10710,2004-12-21,1013459,UA6312,12.0,0.3,0.2036,138.0263
10711,2005-01-01,1013459,UA6312,12.0,0.2875,0.168,154.7878
10712,2005-01-11,1013459,UA6312,12.0,0.2652,0.1395,166.3304
10713,2005-01-21,1013459,UA6312,12.0,0.2306,0.1228,162.3995
10714,2005-02-01,1013459,UA6312,12.0,0.1917,0.1176,144.1819
10715,2005-02-11,1013459,UA6312,12.0,0.1635,0.1255,121.6995
10716,2005-02-21,1013459,UA6312,12.0,0.1516,0.1423,104.8029
10717,2005-03-01,1013459,UA6312,12.0,0.1561,0.1676,94.7363
10718,2005-03-11,1013459,UA6312,12.0,0.18,0.203,90.912
10719,2005-03-21,1013459,UA6312,12.0,0.2235,0.2485,91.644
10720,2005-04-01,1013459,UA6312,12.0,0.2809,0.3018,94.0533
10721,2005-04-11,1013459,UA6312,12.0,0.3462,0.3587,96.942
10722,2005-04-21,1013459,UA6312,12.0,0.4177,0.4188,99.7758
10723,2005-05-01,1013459,UA6312,12.0,0.4889,0.4778,102.1063
10724,2005-05-11,1013459,UA6312,12.0,0.5516,0.5303,103.6651
10725,2005-05-21,1013459,UA6312,12.0,0.6025,0.5733,104.6927
10726,2005-06-01,1013459,UA6312,12.0,0.6388,0.6022,105.6064
10727,2005-06-11,1013459,UA6312,12.0,0.6594,0.6179,106.2255
10728,2005-06-21,1013459,UA6312,12.0,0.6676,0.6242,106.4438
10729,2005-07-01,1013459,UA6312,12.0,0.666,0.6196,106.9244
10730,2005-07-11,1013459,UA6312,12.0,0.6571,0.6146,106.3943
10731,2005-07-21,1013459,UA6312,12.0,0.6421,0.6049,105.6753
10732,2005-08-01,1013459,UA6312,12.0,0.6229,0.5927,104.7022
10733,2005-08-11,1013459,UA6312,12.0,0.6016,0.5795,103.5107
10734,2005-08-21,1013459,UA6312,12.0,0.5763,0.5643,101.9435
10735,2005-09-01,1013459,UA6312,12.0,0.5484,0.5476,100.149
10736,2005-09-11,1013459,UA6312,12.0,0.5196,0.529,98.3905
10737,2005-09-21,1013459,UA6312,12.0,0.4882,0.5065,96.7094
10738,2005-10-01,1013459,UA6312,12.0,0.4546,0.4799,95.2322
10739,2005-10-11,1013459,UA6312,12.0,0.4201,0.4496,94.0917
10740,2005-10-21,1013459,UA6312,12.0,0.3834,0.4151,93.1701
10741,2005-11-01,1013459,UA6312,12.0,0.3473,0.3796,92.4796
10742,2005-11-11,1013459,UA6312,12.0,0.3135,0.3454,91.931
10743,2005-11-21,1013459,UA6312,12.0,0.2791,0.3103,91.3291
10744,2005-12-01,1013459,UA6312,12.0,0.2418,0.2739,90.0709
10745,2005-12-11,1013459,UA6312,12.0,0.2009,0.2381,87.0719
10746,2005-12-21,1013459,UA6312,12.0,0.1584,0.2036,82.1809
10747,2006-01-01,1013459,UA6312,12.0,0.1144,0.168,75.4064
10748,2006-01-11,1013459,UA6312,12.0,0.0793,0.1395,68.2386
10749,2006-01-21,1013459,UA6312,12.0,0.0591,0.1228,63.1685
10750,2006-02-01,1013459,UA6312,12.0,0.0506,0.1176,60.0211
10751,2006-02-11,1013459,UA6312,12.0,0.0547,0.1255,59.66
10752,2006-02-21,1013459,UA6312,12.0,0.068,0.1423,61.3773
10753,2006-03-01,1013459,UA6312,12.0,0.0923,0.1676,65.3931
10754,2006-03-11,1013459,UA6312,12.0,0.1319,0.203,71.8968
10755,2006-03-21,1013459,UA6312,12.0,0.1859,0.2485,79.0211
10756,2006-04-01,1013459,UA6312,12.0,0.2486,0.3018,84.8779
10757,2006-04-11,1013459,UA6312,12.0,0.3142,0.3587,89.1025
10758,2006-04-21,1013459,UA6312,12.0,0.3833,0.4188,92.434
10759,2006-05-01,1013459,UA6312,12.0,0.4529,0.4778,95.2991
10760,2006-05-11,1013459,UA6312,12.0,0.5183,0.5303,97.9214
10761,2006-05-21,1013459,UA6312,12.0,0.5741,0.5733,100.1335
10762,2006-06-01,1013459,UA6312,12.0,0.612,0.6022,101.4999
10763,2006-06-11,1013459,UA6312,12.0,0.6328,0.6179,102.2326
10764,2006-06-21,1013459,UA6312,12.0,0.6408,0.6242,102.4711
10765,2006-07-01,1013459,UA6312,12.0,0.638,0.6196,102.7478
10766,2006-07-11,1013459,UA6312,12.0,0.6272,0.6146,101.8953
10767,2006-07-21,1013459,UA6312,12.0,0.6119,0.6049,101.0691
10768,2006-08-01,1013459,UA6312,12.0,0.5963,0.5927,100.5581
10769,2006-08-11,1013459,UA6312,12.0,0.583,0.5795,100.5689
10770,2006-08-21,1013459,UA6312,12.0,0.5716,0.5643,101.1785
10771,2006-09-01,1013459,UA6312,12.0,0.561,0.5476,102.252
10772,2006-09-11,1013459,UA6312,12.0,0.5494,0.529,103.5363
10773,2006-09-21,1013459,UA6312,12.0,0.5344,0.5065,105.0002
10774,2006-10-01,1013459,UA6312,12.0,0.5145,0.4799,106.5345
10775,2006-10-11,1013459,UA6312,12.0,0.4891,0.4496,107.9135
10776,2006-10-21,1013459,UA6312,12.0,0.4575,0.4151,109.1013
10777,2006-11-01,1013459,UA6312,12.0,0.4257,0.3796,110.7253
10778,2006-11-11,1013459,UA6312,12.0,0.3989,0.3454,113.5123
10779,2006-11-21,1013459,UA6312,12.0,0.3725,0.3103,117.2494
10780,2006-12-01,1013459,UA6312,12.0,0.3469,0.2739,122.5169
10781,2006-12-11,1013459,UA6312,12.0,0.3243,0.2381,129.9094
10782,2006-12-21,1013459,UA6312,12.0,0.3043,0.2036,139.7154
10783,2007-01-01,1013459,UA6312,12.0,0.2834,0.168,152.892
10784,2007-01-11,1013459,UA6312,12.0,0.2623,0.1395,164.8131
10785,2007-01-21,1013459,UA6312,12.0,0.2419,0.1228,168.9204
10786,2007-02-01,1013459,UA6312,12.0,0.2284,0.1176,166.0697
10787,2007-02-11,1013459,UA6312,12.0,0.2253,0.1255,156.9085
10788,2007-02-21,1013459,UA6312,12.0,0.2292,0.1423,145.191
10789,2007-03-01,1013459,UA6312,12.0,0.2392,0.1676,132.9158
10790,2007-03-11,1013459,UA6312,12.0,0.2572,0.203,121.4411
10791,2007-03-21,1013459,UA6312,12.0,0.2852,0.2485,112.2942
10792,2007-04-01,1013459,UA6312,12.0,0.3225,0.3018,105.8576
10793,2007-04-11,1013459,UA6312,12.0,0.3656,0.3587,101.6925
10794,2007-04-21,1013459,UA6312,12.0,0.413,0.4188,98.7767
10795,2007-05-01,1013459,UA6312,12.0,0.4612,0.4778,96.8703
10796,2007-05-11,1013459,UA6312,12.0,0.5082,0.5303,96.1839
10797,2007-05-21,1013459,UA6312,12.0,0.5531,0.5733,96.7563
10798,2007-06-01,1013459,UA6312,12.0,0.5902,0.6022,98.1537
10799,2007-06-11,1013459,UA6312,12.0,0.6161,0.6179,99.7345
10800,2007-06-21,1013459,UA6312,12.0,0.632,0.6242,101.1645
10801,2007-07-01,1013459,UA6312,12.0,0.6385,0.6196,102.8138
10802,2007-07-11,1013459,UA6312,12.0,0.6365,0.6146,103.2947
10803,2007-07-21,1013459,UA6312,12.0,0.6266,0.6049,103.3111
10804,2007-08-01,1013459,UA6312,12.0,0.61,0.5927,102.6911
10805,2007-08-11,1013459,UA6312,12.0,0.5911,0.5795,101.8425
10806,2007-08-21,1013459,UA6312,12.0,0.5707,0.5643,101.0347
10807,2007-09-01,1013459,UA6312,12.0,0.5509,0.5476,100.552
10808,2007-09-11,1013459,UA6312,12.0,0.5316,0.529,100.4589
10809,2007-09-21,1013459,UA6312,12.0,0.51,0.5065,100.6205
10810,2007-10-01,1013459,UA6312,12.0,0.4845,0.4799,100.8652
10811,2007-10-11,1013459,UA6312,12.0,0.4546,0.4496,100.9976
10812,2007-10-21,1013459,UA6312,12.0,0.42,0.4151,101.0497
10813,2007-11-01,1013459,UA6312,12.0,0.3838,0.3796,100.9556
10814,2007-11-11,1013459,UA6312,12.0,0.3486,0.3454,100.786
10815,2007-11-21,1013459,UA6312,12.0,0.3123,0.3103,100.5474
10816,2007-12-01,1013459,UA6312,12.0,0.2743,0.2739,100.1188
10817,2007-12-11,1013459,UA6312,12.0,0.2383,0.2381,100.0689
10818,2007-12-21,1013459,UA6312,12.0,0.208,0.2036,101.7402
10819,2008-01-01,1013459,UA6312,12.0,0.1801,0.168,105.5132
10820,2008-01-11,1013459,UA6312,12.0,0.1587,0.1395,110.1554
10821,2008-01-21,1013459,UA6312,12.0,0.1473,0.1228,114.1827
10822,2008-02-01,1013459,UA6312,12.0,0.1484,0.1176,118.357
10823,2008-02-11,1013459,UA6312,12.0,0.1645,0.1255,122.2267
10824,2008-02-21,1013459,UA6312,12.0,0.1918,0.1423,125.7097
10825,2008-03-01,1013459,UA6312,12.0,0.2265,0.1676,127.0709
10826,2008-03-11,1013459,UA6312,12.0,0.2669,0.203,125.2659
10827,2008-03-21,1013459,UA6312,12.0,0.3143,0.2485,122.0524
10828,2008-04-01,1013459,UA6312,12.0,0.3673,0.3018,118.6093
10829,2008-04-11,1013459,UA6312,12.0,0.4216,0.3587,115.3733
10830,2008-04-21,1013459,UA6312,12.0,0.4758,0.4188,112.1538
10831,2008-05-01,1013459,UA6312,12.0,0.5249,0.4778,108.9372
10832,2008-05-11,1013459,UA6312,12.0,0.564,0.5303,105.7989
10833,2008-05-21,1013459,UA6312,12.0,0.5918,0.5733,102.9706
10834,2008-06-01,1013459,UA6312,12.0,0.608,0.6022,100.879
10835,2008-06-11,1013459,UA6312,12.0,0.6144,0.6179,99.4812
10836,2008-06-21,1013459,UA6312,12.0,0.6139,0.6242,98.481
10837,2008-07-01,1013459,UA6312,12.0,0.6075,0.6196,98.1892
10838,2008-07-11,1013459,UA6312,12.0,0.5962,0.6146,97.227
10839,2008-07-21,1013459,UA6312,12.0,0.5802,0.6049,96.2289
10840,2008-08-01,1013459,UA6312,12.0,0.5617,0.5927,95.1769
10841,2008-08-11,1013459,UA6312,12.0,0.5433,0.5795,94.2579
10842,2008-08-21,1013459,UA6312,12.0,0.5247,0.5643,93.5467
10843,2008-09-01,1013459,UA6312,12.0,0.5068,0.5476,93.1886
10844,2008-09-11,1013459,UA6312,12.0,0.49,0.529,93.2677
10845,2008-09-21,1013459,UA6312,12.0,0.4717,0.5065,93.7386
10846,2008-10-01,1013459,UA6312,12.0,0.45,0.4799,94.3562
10847,2008-10-11,1013459,UA6312,12.0,0.4247,0.4496,95.0275
10848,2008-10-21,1013459,UA6312,12.0,0.3957,0.4151,95.8235
10849,2008-11-01,1013459,UA6312,12.0,0.3648,0.3796,96.5508
10850,2008-11-11,1013459,UA6312,12.0,0.3333,0.3454,96.9275
10851,2008-11-21,1013459,UA6312,12.0,0.2982,0.3103,96.6228
10852,2008-12-01,1013459,UA6312,12.0,0.2572,0.2739,94.8273
10853,2008-12-11,1013459,UA6312,12.0,0.2117,0.2381,90.8345
10854,2008-12-21,1013459,UA6312,12.0,0.1675,0.2036,85.7825
10855,2009-01-01,1013459,UA6312,12.0,0.133,0.168,83.945
10856,2009-01-11,1013459,UA6312,12.0,0.1196,0.1395,89.507
10857,2009-01-21,1013459,UA6312,12.0,0.1266,0.1228,102.2117
10858,2009-02-01,1013459,UA6312,12.0,0.1484,0.1176,118.3471
10859,2009-02-11,1013459,UA6312,12.0,0.1773,0.1255,129.5222
10860,2009-02-21,1013459,UA6312,12.0,0.202,0.1423,131.0264
10861,2009-03-01,1013459,UA6312,12.0,0.2249,0.1676,126.3432
10862,2009-03-11,1013459,UA6312,12.0,0.2512,0.203,119.0692
10863,2009-03-21,1013459,UA6312,12.0,0.2829,0.2485,111.5375
10864,2009-04-01,1013459,UA6312,12.0,0.3218,0.3018,105.6705
10865,2009-04-11,1013459,UA6312,12.0,0.3672,0.3587,102.0758
10866,2009-04-21,1013459,UA6312,12.0,0.42,0.4188,100.2629
10867,2009-05-01,1013459,UA6312,12.0,0.4765,0.4778,99.7583
10868,2009-05-11,1013459,UA6312,12.0,0.53,0.5303,99.9346
10869,2009-05-21,1013459,UA6312,12.0,0.5735,0.5733,100.0279
10870,2009-06-01,1013459,UA6312,12.0,0.5997,0.6022,99.6102
10871,2009-06-11,1013459,UA6312,12.0,0.6103,0.6179,98.8623
10872,2009-06-21,1013459,UA6312,12.0,0.6105,0.6242,97.9767
10873,2009-07-01,1013459,UA6312,12.0,0.6042,0.6196,97.6963
10874,2009-07-11,1013459,UA6312,12.0,0.5941,0.6146,96.9122
10875,2009-07-21,1013459,UA6312,12.0,0.5813,0.6049,96.3879
10876,2009-08-01,1013459,UA6312,12.0,0.5672,0.5927,96.0314
10877,2009-08-11,1013459,UA6312,12.0,0.5524,0.5795,95.6983
10878,2009-08-21,1013459,UA6312,12.0,0.5353,0.5643,95.2695
10879,2009-09-01,1013459,UA6312,12.0,0.5164,0.5476,94.7924
10880,2009-09-11,1013459,UA6312,12.0,0.4966,0.529,94.412
10881,2009-09-21,1013459,UA6312,12.0,0.4745,0.5065,94.2388
10882,2009-10-01,1013459,UA6312,12.0,0.4503,0.4799,94.4128
10883,2009-10-11,1013459,UA6312,12.0,0.4243,0.4496,94.9408
10884,2009-10-21,1013459,UA6312,12.0,0.3945,0.4151,95.5727
10885,2009-11-01,1013459,UA6312,12.0,0.3611,0.3796,95.6896
10886,2009-11-11,1013459,UA6312,12.0,0.3238,0.3454,94.5272
10887,2009-11-21,1013459,UA6312,12.0,0.2781,0.3103,91.0585
10888,2009-12-01,1013459,UA6312,12.0,0.2233,0.2739,84.355
10889,2009-12-11,1013459,UA6312,12.0,0.167,0.2381,75.2982
10890,2009-12-21,1013459,UA6312,12.0,0.1139,0.2036,64.6195
10891,2010-01-01,1013459,UA6312,12.0,0.0662,0.168,53.2764
10892,2010-01-11,1013459,UA6312,12.0,0.0354,0.1395,45.057
10893,2010-01-21,1013459,UA6312,12.0,0.0236,0.1228,42.5882
10894,2010-02-01,1013459,UA6312,12.0,0.0253,0.1176,44.904
10895,2010-02-11,1013459,UA6312,12.0,0.0405,0.1255,51.5761
10896,2010-02-21,1013459,UA6312,12.0,0.0655,0.1423,60.0471
10897,2010-03-01,1013459,UA6312,12.0,0.101,0.1676,69.4187
10898,2010-03-11,1013459,UA6312,12.0,0.1502,0.203,79.1609
10899,2010-03-21,1013459,UA6312,12.0,0.2102,0.2485,87.1739
10900,2010-04-01,1013459,UA6312,12.0,0.2753,0.3018,92.4593
10901,2010-04-11,1013459,UA6312,12.0,0.341,0.3587,95.6514
10902,2010-04-21,1013459,UA6312,12.0,0.4075,0.4188,97.5839
10903,2010-05-01,1013459,UA6312,12.0,0.4706,0.4778,98.6467
10904,2010-05-11,1013459,UA6312,12.0,0.5244,0.5303,98.9739
10905,2010-05-21,1013459,UA6312,12.0,0.5633,0.5733,98.3941
10906,2010-06-01,1013459,UA6312,12.0,0.584,0.6022,97.2031
10907,2010-06-11,1013459,UA6312,12.0,0.5899,0.6179,95.8078
10908,2010-06-21,1013459,UA6312,12.0,0.5868,0.6242,94.46
10909,2010-07-01,1013459,UA6312,12.0,0.5782,0.6196,93.8172
10910,2010-07-11,1013459,UA6312,12.0,0.5665,0.6146,92.7593
10911,2010-07-21,1013459,UA6312,12.0,0.5528,0.6049,92.0465
10912,2010-08-01,1013459,UA6312,12.0,0.5402,0.5927,91.8405
10913,2010-08-11,1013459,UA6312,12.0,0.5306,0.5795,92.2337
10914,2010-08-21,1013459,UA6312,12.0,0.5235,0.5643,93.35
10915,2010-09-01,1013459,UA6312,12.0,0.5189,0.5476,95.1996
10916,2010-09-11,1013459,UA6312,12.0,0.5151,0.529,97.6046
10917,2010-09-21,1013459,UA6312,12.0,0.5088,0.5065,100.4153
10918,2010-10-01,1013459,UA6312,12.0,0.4965,0.4799,103.1361
10919,2010-10-11,1013459,UA6312,12.0,0.4748,0.4496,105.0411
10920,2010-10-21,1013459,UA6312,12.0,0.4413,0.4151,105.6309
10921,2010-11-01,1013459,UA6312,12.0,0.4018,0.3796,105.1509
10922,2010-11-11,1013459,UA6312,12.0,0.3619,0.3454,104.1599
10923,2010-11-21,1013459,UA6312,12.0,0.3212,0.3103,103.008
10924,2010-12-01,1013459,UA6312,12.0,0.2791,0.2739,101.5851
10925,2010-12-11,1013459,UA6312,12.0,0.2368,0.2381,99.5252
10926,2010-12-21,1013459,UA6312,12.0,0.1942,0.2036,96.2819
10927,2011-01-01,1013459,UA6312,12.0,0.1426,0.168,88.3366
10928,2011-01-11,1013459,UA6312,12.0,0.0992,0.1395,78.7233
10929,2011-01-21,1013459,UA6312,12.0,0.0754,0.1228,72.5929
10930,2011-02-01,1013459,UA6312,12.0,0.0683,0.1176,70.5798
10931,2011-02-11,1013459,UA6312,12.0,0.079,0.1255,73.5146
10932,2011-02-21,1013459,UA6312,12.0,0.1022,0.1423,79.1297
10933,2011-03-01,1013459,UA6312,12.0,0.1368,0.1676,85.8656
10934,2011-03-11,1013459,UA6312,12.0,0.1838,0.203,92.4077
10935,2011-03-21,1013459,UA6312,12.0,0.2365,0.2485,95.9885
10936,2011-04-01,1013459,UA6312,12.0,0.2906,0.3018,96.8078
10937,2011-04-11,1013459,UA6312,12.0,0.3442,0.3587,96.4424
10938,2011-04-21,1013459,UA6312,12.0,0.4002,0.4188,96.0444
10939,2011-05-01,1013459,UA6312,12.0,0.4575,0.4778,96.1644
10940,2011-05-11,1013459,UA6312,12.0,0.5117,0.5303,96.7827
10941,2011-05-21,1013459,UA6312,12.0,0.5597,0.5733,97.8192
10942,2011-06-01,1013459,UA6312,12.0,0.5955,0.6022,98.9714
10943,2011-06-11,1013459,UA6312,12.0,0.6186,0.6179,100.1189
10944,2011-06-21,1013459,UA6312,12.0,0.6317,0.6242,101.1151
10945,2011-07-01,1013459,UA6312,12.0,0.6345,0.6196,102.2214
10946,2011-07-11,1013459,UA6312,12.0,0.6285,0.6146,102.0884
10947,2011-07-21,1013459,UA6312,12.0,0.616,0.6049,101.6964
10948,2011-08-01,1013459,UA6312,12.0,0.6002,0.5927,101.1662
10949,2011-08-11,1013459,UA6312,12.0,0.5835,0.5795,100.6404
10950,2011-08-21,1013459,UA6312,12.0,0.5648,0.5643,100.0702
10951,2011-09-01,1013459,UA6312,12.0,0.5439,0.5476,99.3861
10952,2011-09-11,1013459,UA6312,12.0,0.5203,0.529,98.5057
10953,2011-09-21,1013459,UA6312,12.0,0.4913,0.5065,97.2559
10954,2011-10-01,1013459,UA6312,12.0,0.4577,0.4799,95.8062
10955,2011-10-11,1013459,UA6312,12.0,0.4229,0.4496,94.6572
10956,2011-10-21,1013459,UA6312,12.0,0.388,0.4151,94.1609
10957,2011-11-01,1013459,UA6312,12.0,0.3565,0.3796,94.6132
10958,2011-11-11,1013459,UA6312,12.0,0.3307,0.3454,96.2679
10959,2011-11-21,1013459,UA6312,12.0,0.3086,0.3103,99.5298
10960,2011-12-01,1013459,UA6312,12.0,0.2892,0.2739,104.6952
10961,2011-12-11,1013459,UA6312,12.0,0.2702,0.2381,111.1195
10962,2011-12-21,1013459,UA6312,12.0,0.2451,0.2036,116.3572
10963,2012-01-01,1013459,UA6312,12.0,0.201,0.168,115.1372
10964,2012-01-11,1013459,UA6312,12.0,0.1544,0.1395,107.8861
10965,2012-01-21,1013459,UA6312,12.0,0.1216,0.1228,99.313
10966,2012-02-01,1013459,UA6312,12.0,0.1028,0.1176,91.1204
10967,2012-02-11,1013459,UA6312,12.0,0.1009,0.1255,86.0251
10968,2012-02-21,1013459,UA6312,12.0,0.1133,0.1423,84.9186
10969,2012-03-01,1013459,UA6312,12.0,0.1383,0.1676,86.5627
10970,2012-03-11,1013459,UA6312,12.0,0.1766,0.203,89.591
10971,2012-03-21,1013459,UA6312,12.0,0.228,0.2485,93.135
10972,2012-04-01,1013459,UA6312,12.0,0.2873,0.3018,95.8675
10973,2012-04-11,1013459,UA6312,12.0,0.349,0.3587,97.6209
10974,2012-04-21,1013459,UA6312,12.0,0.4116,0.4188,98.4763
10975,2012-05-01,1013459,UA6312,12.0,0.4708,0.4778,98.6877
10976,2012-05-11,1013459,UA6312,12.0,0.5224,0.5303,98.6221
10977,2012-05-21,1013459,UA6312,12.0,0.5635,0.5733,98.4356
10978,2012-06-01,1013459,UA6312,12.0,0.5887,0.6022,97.9237
10979,2012-06-11,1013459,UA6312,12.0,0.5971,0.6179,96.8896
10980,2012-06-21,1013459,UA6312,12.0,0.5944,0.6242,95.5849
10981,2012-07-01,1013459,UA6312,12.0,0.5851,0.6196,94.8414
10982,2012-07-11,1013459,UA6312,12.0,0.5728,0.6146,93.7135
10983,2012-07-21,1013459,UA6312,12.0,0.56,0.6049,93.1445
10984,2012-08-01,1013459,UA6312,12.0,0.5493,0.5927,93.2565
10985,2012-08-11,1013459,UA6312,12.0,0.5418,0.5795,94.0103
10986,2012-08-21,1013459,UA6312,12.0,0.5357,0.5643,95.3332
10987,2012-09-01,1013459,UA6312,12.0,0.5294,0.5476,96.9582
10988,2012-09-11,1013459,UA6312,12.0,0.5208,0.529,98.5863
10989,2012-09-21,1013459,UA6312,12.0,0.5081,0.5065,100.2776
